NMB0410	NGO_1545	98.684	152	2	0	1	152	1	152	1.19e-107	299
NMB0411	NGO_1544	97.799	318	7	0	1	318	1	318	0.0	624
NMB0412	NGO_1543	97.727	88	2	0	3	90	1	88	2.98e-60	174
NMB0413	NGO_1542	98.456	583	8	1	1	582	1	583	0.0	1171
NMB0413	NGO_0099	25.749	334	155	16	263	557	423	702	1.00e-08	53.9
NMB0414	NGO_1541	96.957	493	15	0	1	493	1	493	0.0	991
NMB0414	NGO_1535	24.147	381	225	16	106	477	109	434	1.32e-05	43.1
NMB0414	NGO_1539	29.060	117	76	2	28	144	29	138	1.62e-04	39.7
NMB0416	NGO_1539	94.298	456	23	1	1	456	1	453	0.0	846
NMB0416	NGO_1535	29.368	269	159	12	103	366	112	354	4.18e-10	57.4
NMB0416	NGO_0815	26.909	275	184	10	97	361	99	366	1.48e-09	55.5
NMB0416	NGO_1532	35.135	111	62	4	243	343	236	346	9.78e-09	52.8
NMB0416	NGO_1541	24.251	367	243	13	15	353	13	372	8.68e-08	50.1
NMB0417	NGO_1538	98.305	59	1	0	1	59	1	59	3.67e-38	116
NMB0418	NGO_1537	98.061	361	7	0	1	361	1	361	0.0	711
NMB0419	NGO_1536	50.754	199	26	2	1	199	1	127	1.03e-44	141
NMB0419	NGO_03050	33.600	125	76	2	35	159	5	122	6.68e-09	50.4
NMB0419	NGO_03050	35.106	94	56	1	34	127	38	126	5.04e-06	42.0
NMB0420	NGO_1535	95.964	446	18	0	1	446	1	446	0.0	844
NMB0420	NGO_1532	26.023	342	208	12	1	316	2	324	6.98e-18	81.3
NMB0420	NGO_0815	23.919	347	228	12	6	325	2	339	5.31e-10	57.0
NMB0420	NGO_1539	28.470	281	173	11	112	367	103	380	5.51e-09	53.5
NMB0420	NGO_1541	23.404	376	230	15	111	434	108	477	9.13e-08	49.7
NMB0421	NGO_1534	98.821	424	5	0	1	424	1	424	0.0	834
NMB0422	NGO_1533	97.191	356	10	0	1	356	1	356	0.0	706
NMB0423	NGO_1532	97.447	470	12	0	1	470	1	470	0.0	937
NMB0423	NGO_0815	30.670	388	233	12	6	372	1	373	7.73e-37	137
NMB0423	NGO_1535	25.686	401	236	19	8	383	7	370	4.12e-13	66.6
NMB0423	NGO_1539	34.483	116	66	4	235	350	242	347	1.82e-05	42.7
NMB0424	NGO_1531	98.033	305	6	0	1	305	1	305	0.0	605
NMB0424	NGO_0048	26.692	266	160	10	45	290	80	330	8.20e-09	52.4
NMB0425	NGO_1530	98.305	236	4	0	1	236	8	243	2.58e-173	472
NMB0426	NGO_1529	98.554	415	6	0	1	415	1	415	0.0	823
NMB0427	NGO_1528	98.728	393	5	0	1	393	1	393	0.0	784
NMB0428	NGO_1527	96.568	437	15	0	1	437	1	437	0.0	837
NMB0429	NGO_08070	97.143	35	1	0	1	35	1	35	1.26e-18	65.9
NMB0430	NGO_1526	98.630	292	4	0	2	293	1	292	0.0	591
NMB0431	NGO_1525	96.364	385	12	1	1	385	1	383	0.0	768
NMB0431	NGO_0918	31.956	363	231	6	38	385	67	428	2.51e-50	171
NMB0432	NGO_1524	98.859	263	3	0	1	263	1	263	0.0	494
NMB0433	NGO_0679	27.072	362	217	12	173	516	106	438	1.11e-18	85.9
NMB0435	NGO_1521	94.750	400	21	0	1	400	1	400	0.0	771
NMB0435	NGO_0977	64.070	398	143	0	1	398	1	398	0.0	523
NMB0436	NGO_1520	93.720	207	13	0	8	214	1	207	7.28e-141	388
NMB0436	NGO_1940	28.571	175	115	6	31	200	19	188	6.53e-13	60.8
NMB0437	NGO_1519	93.919	148	9	0	1	148	1	148	3.85e-103	287
NMB0437	NGO_0637	29.323	133	91	3	1	131	1	132	7.09e-12	55.8
NMB0438	NGO_1517	86.992	123	16	0	1	123	1	123	9.16e-76	216
NMB0439	NGO_1516	97.403	385	10	0	1	385	1	385	0.0	734
NMB0440	NGO_1515	95.533	291	13	0	1	291	1	291	0.0	563
NMB0441	NGO_1514	97.048	271	8	0	1	271	1	271	0.0	533
NMB0444	NGO_1512	97.535	284	7	0	1	284	1	284	0.0	544
NMB0445	NGO_07985	81.633	49	9	0	3	51	44	92	5.07e-21	83.2
NMB0445	NGO_1032	26.455	189	128	6	33	216	35	217	7.93e-06	43.5
NMB0445	NGO_0903	28.000	175	104	4	35	203	36	194	1.73e-04	39.3
NMB0446	NGO_1510	98.898	363	4	0	1	363	1	363	0.0	740
NMB0447	NGO_1509	82.449	245	43	0	1	245	1	245	3.92e-145	402
NMB0448	NGO_1508	98.354	243	4	0	1	243	1	243	1.87e-176	481
NMB0452	NGO_1507	96.032	126	5	0	1	126	1	126	7.89e-86	242
NMB0453	NGO_1506	95.556	270	12	0	1	270	1	270	0.0	523
NMB0454	NGO_1505	97.163	141	4	0	1	141	1	141	1.00e-102	286
NMB0455	NGO_1504	94.226	381	22	0	1	381	1	381	0.0	719
NMB0456	NGO_1502	98.082	417	8	0	1	417	1	417	0.0	835
NMB0457	NGO_1501	95.455	154	7	0	1	154	1	154	2.94e-107	298
NMB0458	NGO_1500	97.786	271	6	0	1	271	1	271	0.0	540
NMB0459	NGO_1499	98.108	370	7	0	1	370	1	370	0.0	749
NMB0460	NGO_1496	61.781	730	236	16	1	713	1	704	0.0	827
NMB0461	NGO_1495	93.996	916	52	2	1	916	1	913	0.0	1770
NMB0461	NGO_2109	34.028	288	157	4	58	344	47	302	2.09e-32	130
NMB0461	NGO_2109	30.028	353	200	14	598	916	471	810	1.81e-27	115
NMB0461	NGO_0952	28.497	193	126	7	7	193	5	191	3.35e-09	56.2
NMB0461	NGO_2093	25.532	188	112	6	37	220	31	194	7.52e-09	55.1
NMB0461	NGO_0553	27.485	171	111	6	33	198	34	196	4.63e-06	46.2
NMB0462	NGO_1494	98.163	381	7	0	80	460	1	381	0.0	758
NMB0462	NGO_0206	55.759	382	160	4	80	457	1	377	7.64e-150	427
NMB0462	NGO_1253	53.279	366	159	6	96	457	23	380	2.77e-136	393
NMB0463	NGO_1493	100.000	88	0	0	1	88	1	88	1.26e-56	165
NMB0464	NGO_1492	98.670	376	5	0	8	383	1	376	0.0	769
NMB0465	NGO_1491	98.291	234	4	0	1	234	1	234	3.42e-165	451
NMB0466	NGO_1454	24.172	302	201	11	7	290	54	345	9.46e-12	63.2
NMB0466	NGO_1454	25.000	224	127	7	355	565	304	499	1.95e-09	55.8
NMB0467	NGO_1488	96.842	95	3	0	1	95	1	95	6.02e-65	187
NMB0468	NGO_1487	99.366	631	4	0	1	631	1	631	0.0	1302
NMB0468	NGO_2098	24.747	198	141	5	94	290	47	237	1.90e-07	49.3
NMB0469	NGO_1486	99.675	308	1	0	1	308	1	308	0.0	634
NMB0470	NGO_1485	99.182	489	4	0	1	489	1	489	0.0	944
NMB0471	NGO_1484	97.391	345	9	0	15	359	1	345	0.0	699
NMB0472	NGO_1483	98.688	381	5	0	1	381	1	381	0.0	778
NMB0473	NGO_1482	93.981	216	13	0	1	216	1	216	1.38e-156	428
NMB0474	NGO_1481	95.402	261	12	0	1	261	1	261	0.0	521
NMB0475	NGO_07810	98.462	130	2	0	335	464	1	130	3.39e-88	261
NMB0475	NGO_07820	94.615	130	7	0	39	168	34	163	9.56e-83	248
NMB0475	NGO_07815	98.980	98	1	0	210	307	1	98	6.07e-64	197
NMB0476	NGO_1479	97.740	177	4	0	1	177	1	177	3.11e-127	360
NMB0476	NGO_1478	100.000	87	0	0	280	366	1	87	4.22e-56	174
NMB0479	NGO_1475	100.000	120	0	0	1	120	1	120	1.56e-82	233
NMB0480	NGO_1140	89.063	128	14	0	1	128	1	128	2.01e-76	231
NMB0480	NGO_1265	88.976	127	14	0	2	128	1	127	1.63e-75	228
NMB0480	NGO_1167	88.976	127	14	0	2	128	1	127	1.63e-75	228
NMB0481	NGO_1141	96.226	106	4	0	6	111	1	106	9.51e-74	210
NMB0482	NGO_1267	92.473	93	7	0	1	93	1	93	2.50e-61	177
NMB0482	NGO_1142	92.473	93	7	0	1	93	1	93	2.50e-61	177
NMB0482	NGO_1143	38.462	39	20	1	59	93	35	73	2.65e-05	35.0
NMB0482	NGO_1268	48.148	27	14	0	67	93	69	95	4.16e-05	35.0
NMB0482	NGO_1168	48.148	27	14	0	67	93	69	95	4.16e-05	35.0
NMB0483	NGO_1268	94.737	95	5	0	1	95	1	95	6.50e-53	156
NMB0483	NGO_1168	94.737	95	5	0	1	95	1	95	6.50e-53	156
NMB0483	NGO_1143	94.521	73	4	0	23	95	1	73	1.16e-35	112
NMB0484	NGO_1269	96.970	66	2	0	1	66	1	66	2.95e-43	130
NMB0484	NGO_1169	96.970	66	2	0	1	66	1	66	2.95e-43	130
NMB0484	NGO_1144	41.935	62	31	3	2	62	5	62	5.64e-09	43.5
NMB0485	NGO_1270	97.938	97	2	0	1	97	1	97	2.85e-66	190
NMB0485	NGO_1170	97.938	97	2	0	1	97	1	97	2.85e-66	190
NMB0485	NGO_1145	39.286	84	50	1	9	92	14	96	3.21e-18	69.3
NMB0494	NGO_0451	93.525	139	9	0	1	139	1	139	2.07e-90	267
NMB0494	NGO_1110	41.667	120	69	1	23	142	15	133	1.73e-25	97.1
NMB0494	NGO_0485	41.667	120	69	1	23	142	15	133	1.80e-25	97.1
NMB0496	NGO_03725	54.403	318	142	1	243	560	1	315	7.01e-120	352
NMB0496	NGO_03720	38.037	163	100	1	43	204	28	190	8.73e-36	128
NMB0518	NGO_1000	88.000	25	3	0	1	25	1	25	1.45e-11	51.2
NMB0522	NGO_1302	90.476	42	4	0	1	42	177	218	2.11e-24	85.5
NMB0522	NGO_1256	88.095	42	5	0	1	42	177	218	5.35e-24	84.3
NMB0522	NGO_2087	85.714	42	6	0	1	42	177	218	5.34e-22	79.3
NMB0522	NGO_0628	85.714	42	6	0	1	42	177	218	5.34e-22	79.3
NMB0522	NGO_0201	85.714	42	6	0	1	42	177	218	5.34e-22	79.3
NMB0522	NGO_0528	85.714	42	6	0	1	42	177	218	8.01e-22	79.0
NMB0522	NGO_1412	85.714	42	6	0	1	42	177	218	8.44e-22	79.0
NMB0522	NGO_00790	83.333	42	7	0	1	42	54	95	9.82e-22	75.5
NMB0522	NGO_1317	83.333	42	7	0	1	42	177	218	2.87e-21	77.4
NMB0522	NGO_0673	83.333	42	7	0	1	42	177	218	3.63e-21	77.0
NMB0522	NGO_0559	83.333	42	7	0	1	42	177	218	3.63e-21	77.0
NMB0522	NGO_1211	83.333	42	7	0	1	42	177	218	3.91e-21	77.0
NMB0522	NGO_0730	83.333	42	7	0	1	42	177	218	3.91e-21	77.0
NMB0522	NGO_03985	80.952	42	8	0	1	42	54	95	2.74e-20	72.0
NMB0522	NGO_1394	78.571	42	9	0	1	42	177	218	4.01e-19	71.6
NMB0522	NGO_1157	80.952	42	8	0	1	42	177	218	9.64e-19	70.9
NMB0524	NGO_0127	94.089	406	24	0	1	406	1	406	0.0	754
NMB0524	NGO_0119	64.444	45	16	0	336	380	37	81	1.21e-14	65.5
NMB0525	NGO_0129	93.333	225	10	1	1	220	1	225	1.92e-158	433
NMB0526	NGO_0130	94.798	173	8	1	1	173	1	172	3.48e-122	338
NMB0527	NGO_0131	95.745	141	6	0	1	141	1	141	3.65e-102	285
NMB0529	NGO_00720	95.305	213	10	0	1	213	1	213	8.31e-157	428
NMB0530	NGO_0135	93.923	362	22	0	1	362	1	362	0.0	692
NMB0531	NGO_0136	98.422	507	8	0	1	507	1	507	0.0	998
NMB0532	NGO_0138	97.200	500	14	0	1	500	1	500	0.0	983
NMB0533	NGO_0139	98.095	210	4	0	1	210	1	210	9.55e-159	433
NMB0533	NGO_0710	23.656	186	130	4	28	204	29	211	9.13e-10	53.1
NMB0534	NGO_0140	95.652	138	6	0	1	138	42	179	3.13e-92	261
NMB0535	NGO_0142	99.265	408	3	0	20	427	1	408	0.0	814
NMB0536	NGO_0143	96.957	460	14	0	1	460	1	460	0.0	895
NMB0537	NGO_0144	96.364	275	10	0	1	275	1	275	0.0	540
NMB0537	NGO_1059	26.754	228	163	3	49	273	289	515	9.92e-18	78.6
NMB0538	NGO_0145	95.266	169	8	0	1	169	1	169	3.48e-114	317
NMB0539	NGO_0146	93.910	312	19	0	1	312	1	312	0.0	590
NMB0540	NGO_1452	97.222	396	11	0	1	396	1	396	0.0	803
NMB0540	NGO_1329	40.506	395	235	0	3	397	2	396	2.58e-112	330
NMB0541	NGO_1451	95.181	166	8	0	1	166	1	166	2.39e-116	322
NMB0542	NGO_1450	95.588	68	3	0	1	68	1	68	4.19e-45	134
NMB0543	NGO_1449	99.433	529	3	0	1	529	1	529	0.0	1045
NMB0544	NGO_1448	92.469	239	18	0	1	239	1	239	9.06e-168	458
NMB0545	NGO_1443	96.902	1162	36	0	1	1162	1	1162	0.0	2263
NMB0546	NGO_1442	98.847	347	4	0	3	349	1	347	0.0	694
NMB0546	NGO_0186	21.365	337	229	13	14	330	10	330	2.11e-04	38.5
NMB0547	NGO_1441	83.077	130	22	0	1	130	1	130	7.39e-80	227
NMB0547	NGO_1177	38.679	106	52	3	6	98	5	110	3.88e-19	73.9
NMB0547	NGO_0456	50.000	44	22	0	5	48	8	51	2.22e-10	51.6
NMB0548	NGO_1440	96.692	393	13	0	1	393	1	393	0.0	765
NMB0548	NGO_1365	26.685	371	232	7	17	376	31	372	4.16e-19	84.3
NMB0549	NGO_1439	98.295	645	11	0	1	645	1	645	0.0	1288
NMB0549	NGO_0269	37.759	241	140	6	3	241	1	233	2.98e-43	152
NMB0549	NGO_0770	36.073	219	139	1	3	220	5	223	1.32e-40	144
NMB0549	NGO_2137	37.113	194	116	3	12	202	32	222	4.73e-35	129
NMB0549	NGO_0374	35.319	235	140	5	3	230	1	230	3.81e-34	126
NMB0549	NGO_2013	33.333	231	144	5	1	229	1	223	4.35e-34	126
NMB0549	NGO_1922	32.663	199	132	2	23	220	18	215	3.10e-33	123
NMB0549	NGO_0445	33.846	260	135	9	4	255	3	233	9.51e-30	117
NMB0549	NGO_2116	35.217	230	127	6	2	221	5	222	5.05e-28	109
NMB0549	NGO_0192	32.850	207	129	4	16	220	23	221	1.12e-27	111
NMB0549	NGO_0215	35.849	212	124	6	22	227	19	224	4.45e-27	108
NMB0549	NGO_2039	28.251	223	146	6	3	222	1	212	1.16e-22	95.1
NMB0549	NGO_2165	33.632	223	135	5	4	221	376	590	6.52e-22	95.9
NMB0549	NGO_2088	28.959	221	145	5	3	219	1	213	1.49e-19	84.7
NMB0549	NGO_1732	30.472	233	137	8	4	223	364	584	1.10e-18	85.9
NMB0549	NGO_1434	32.620	187	100	6	19	202	14	177	4.17e-18	79.7
NMB0549	NGO_1399	25.561	223	153	4	4	225	16	226	7.12e-18	80.9
NMB0549	NGO_1605	26.577	222	155	3	2	222	6	220	2.18e-16	75.1
NMB0549	NGO_0170	25.806	186	119	3	23	202	28	200	2.09e-15	72.4
NMB0549	NGO_0764	27.064	218	134	8	3	202	1	211	5.82e-11	60.8
NMB0549	NGO_1573	28.054	221	120	9	22	213	22	232	3.86e-10	58.5
NMB0549	NGO_1573	29.048	210	109	9	2	202	325	503	3.36e-07	48.9
NMB0549	NGO_0781	26.496	234	136	11	3	215	1	219	1.30e-08	53.5
NMB0549	NGO_0870	25.114	219	139	6	20	218	16	229	2.00e-08	52.8
NMB0549	NGO_0870	26.738	187	107	8	22	202	334	496	1.04e-06	47.4
NMB0549	NGO_1207	31.183	93	55	2	144	227	496	588	1.31e-06	47.4
NMB0549	NGO_1207	30.612	98	64	2	122	215	815	912	1.65e-06	47.0
NMB0549	NGO_00685	35.000	80	37	2	138	211	18	88	6.73e-06	41.2
NMB0549	NGO_00680	38.182	55	34	0	22	76	185	239	8.25e-05	40.4
NMB0550	NGO_1438	99.231	260	2	0	1	260	1	260	0.0	537
NMB0551	NGO_1437	95.205	730	35	0	1	730	1	730	0.0	1445
NMB0551	NGO_0623	35.246	122	69	4	219	333	711	829	3.85e-09	55.8
NMB0552	NGO_07590	93.571	280	17	1	79	358	13	291	0.0	525
NMB0554	NGO_1429	97.823	643	14	0	1	643	1	643	0.0	1261
NMB0554	NGO_0829	42.450	596	315	10	6	599	23	592	3.09e-143	426
NMB0555	NGO_1428	94.505	91	5	0	1	91	1	91	6.66e-63	181
NMB0556	NGO_1427	99.127	229	2	0	1	229	1	229	1.27e-170	465
NMB0556	NGO_0479	34.375	128	81	3	96	221	103	229	7.60e-13	61.6
NMB0556	NGO_1116	28.745	247	138	12	1	224	1	232	1.92e-11	57.8
NMB0557	NGO_1426	100.000	113	0	0	1	113	1	113	3.79e-81	229
NMB0557	NGO_0632	36.449	107	67	1	7	113	2	107	7.50e-19	71.6
NMB0558	NGO_07535	68.148	135	39	2	1	132	1	134	1.01e-56	170
NMB0559	NGO_1424	97.222	504	14	0	1	504	1	504	0.0	1007
NMB0560	NGO_1423	97.802	273	6	0	1	273	1	273	0.0	551
NMB0560	NGO_0085	40.000	60	35	1	199	257	354	413	1.11e-05	42.0
NMB0561	NGO_1422	99.482	193	1	0	1	193	1	193	1.01e-140	386
NMB0562	NGO_1421	98.611	72	1	0	1	72	1	72	1.46e-47	141
NMB0563	NGO_1420	96.591	352	12	0	1	352	1	352	0.0	702
NMB0563	NGO_07160	31.068	206	127	9	133	334	1	195	2.14e-10	55.5
NMB0564	NGO_1418	98.030	406	8	0	1	406	1	406	0.0	825
NMB0564	NGO_0659	24.211	380	222	11	35	402	4	329	7.53e-28	108
NMB0564	NGO_0687	24.883	213	116	9	203	393	47	237	3.76e-09	52.8
NMB0565	NGO_1417	98.485	198	3	0	1	198	1	198	1.77e-138	381
NMB0565	NGO_1416	28.947	152	96	3	11	161	13	153	3.74e-13	61.6
NMB0566	NGO_1416	99.522	209	1	0	1	209	1	209	7.25e-153	418
NMB0566	NGO_1417	28.947	152	96	3	13	153	11	161	4.98e-13	61.2
NMB0567	NGO_1415	98.456	259	4	0	1	259	1	259	0.0	511
NMB0568	NGO_1414	98.054	411	8	0	1	411	1	411	0.0	810
NMB0569	NGO_1413	96.205	448	17	0	1	448	1	448	0.0	885
NMB0570	NGO_1411	98.734	474	6	0	1	474	1	474	0.0	927
NMB0571	NGO_1410	97.500	120	3	0	1	120	1	120	1.54e-83	236
NMB0572	NGO_1408	98.492	199	3	0	4	202	1	199	4.48e-147	403
NMB0573	NGO_1407	100.000	161	0	0	28	188	1	161	1.28e-118	329
NMB0573	NGO_1294	31.788	151	102	1	33	182	4	154	6.01e-25	91.3
NMB0574	NGO_1406	97.003	367	11	0	1	367	1	367	0.0	723
NMB0575	NGO_1404	94.574	129	7	0	1	129	6	134	3.25e-87	246
NMB0576	NGO_1403	98.798	416	5	0	1	416	1	416	0.0	840
NMB0576	NGO_1602	30.380	79	46	3	180	254	126	199	1.05e-04	39.3
NMB0578	NGO_07395	96.373	193	7	0	153	345	1	193	2.50e-139	389
NMB0578	NGO_07400	95.973	149	6	0	1	149	108	256	1.23e-102	298
NMB0579	NGO_1399	97.073	205	6	0	1	205	11	215	2.19e-144	400
NMB0579	NGO_0269	31.068	206	135	3	6	204	2	207	1.49e-27	100
NMB0579	NGO_0770	35.025	197	106	4	24	205	28	217	2.32e-25	94.7
NMB0579	NGO_2039	32.195	205	132	3	6	205	2	204	1.60e-24	94.4
NMB0579	NGO_0192	31.068	206	135	4	5	205	12	215	6.66e-24	93.6
NMB0579	NGO_2013	30.882	204	134	2	8	204	6	209	3.42e-23	89.4
NMB0579	NGO_2137	31.250	208	131	5	3	202	29	232	3.59e-22	87.0
NMB0579	NGO_1605	31.068	206	135	3	8	206	10	215	1.71e-21	85.1
NMB0579	NGO_0215	32.020	203	129	4	11	205	10	211	2.25e-21	86.3
NMB0579	NGO_0445	32.178	202	126	4	13	205	11	210	1.46e-20	84.0
NMB0579	NGO_0374	27.228	202	133	3	6	193	2	203	4.94e-20	81.3
NMB0579	NGO_1922	27.488	211	137	4	6	204	2	208	9.75e-20	79.7
NMB0579	NGO_2116	27.488	211	144	4	3	204	4	214	1.17e-19	80.5
NMB0579	NGO_1439	26.540	211	142	4	6	204	4	213	3.42e-17	75.1
NMB0579	NGO_2165	28.502	207	130	4	11	205	383	583	2.52e-15	69.7
NMB0579	NGO_0764	27.523	218	126	4	11	199	7	221	5.74e-15	68.6
NMB0579	NGO_0764	29.268	205	128	8	6	204	324	517	5.85e-15	68.6
NMB0579	NGO_1732	29.353	201	121	5	21	205	380	575	8.90e-15	68.2
NMB0579	NGO_0170	26.289	194	124	3	8	191	15	199	1.84e-14	65.9
NMB0579	NGO_0781	31.016	187	95	4	6	165	2	181	2.91e-14	66.6
NMB0579	NGO_0781	25.000	196	124	6	15	205	322	499	2.21e-08	49.3
NMB0579	NGO_0870	28.641	206	123	7	7	205	321	509	5.97e-14	65.9
NMB0579	NGO_0870	35.065	77	47	1	128	204	151	224	2.87e-08	48.9
NMB0579	NGO_0870	36.364	44	28	0	21	64	19	62	4.44e-05	39.3
NMB0579	NGO_1573	27.530	247	122	9	1	204	1	233	9.50e-14	65.1
NMB0579	NGO_1573	30.846	201	125	5	6	204	327	515	3.31e-08	48.9
NMB0579	NGO_2088	22.816	206	152	3	6	204	2	207	4.11e-11	56.6
NMB0579	NGO_1434	28.324	173	108	5	21	191	18	176	1.11e-09	52.4
NMB0579	NGO_00685	38.596	57	32	1	135	191	25	78	1.78e-06	41.2
NMB0579	NGO_00680	36.957	46	29	0	21	66	186	231	2.35e-04	36.6
NMB0579	NGO_04425	48.387	31	16	0	135	165	24	54	5.53e-04	33.1
NMB0580	NGO_1397	96.970	165	5	0	1	165	1	165	2.73e-121	335
NMB0581	NGO_1396	96.570	554	19	0	1	554	1	554	0.0	1123
NMB0582	NGO_1395	88.950	181	20	0	1	181	36	216	3.78e-119	332
NMB0582	NGO_0427	86.034	179	25	0	1	179	39	217	2.34e-113	317
NMB0582	NGO_1879	67.429	175	57	0	1	175	17	191	1.65e-89	256
NMB0582	NGO_00680	23.469	98	71	2	21	118	26	119	7.71e-04	34.7
NMB0583	NGO_1302	79.899	199	40	0	25	223	20	218	1.06e-100	287
NMB0583	NGO_1256	79.899	199	40	0	25	223	20	218	1.83e-100	286
NMB0583	NGO_1211	78.894	199	42	0	25	223	20	218	5.47e-98	280
NMB0583	NGO_0201	77.889	199	44	0	25	223	20	218	2.48e-97	279
NMB0583	NGO_0673	78.392	199	43	0	25	223	20	218	3.33e-97	278
NMB0583	NGO_0559	78.392	199	43	0	25	223	20	218	3.33e-97	278
NMB0583	NGO_2087	78.392	199	43	0	25	223	20	218	7.56e-97	277
NMB0583	NGO_0628	78.392	199	43	0	25	223	20	218	7.56e-97	277
NMB0583	NGO_0730	77.889	199	44	0	25	223	20	218	9.10e-97	277
NMB0583	NGO_1412	78.392	199	43	0	25	223	20	218	1.56e-96	276
NMB0583	NGO_0528	77.387	199	45	0	25	223	20	218	7.60e-96	275
NMB0583	NGO_1317	77.387	199	45	0	25	223	20	218	1.71e-95	274
NMB0583	NGO_1157	77.387	199	45	0	25	223	20	218	2.86e-93	268
NMB0583	NGO_1394	76.382	199	47	0	25	223	20	218	8.07e-93	267
NMB0583	NGO_00790	75.789	95	23	0	129	223	1	95	5.65e-49	152
NMB0583	NGO_03985	74.737	95	24	0	129	223	1	95	1.07e-47	148
NMB0583	NGO_09970	38.060	134	74	3	67	200	1	125	3.78e-22	84.3
NMB0583	NGO_06300	37.209	86	25	1	120	205	1	57	1.41e-12	57.0
NMB0586	NGO_0168	93.528	309	16	1	1	305	1	309	0.0	498
NMB0587	NGO_0169	93.836	292	18	0	1	292	1	292	0.0	533
NMB0588	NGO_0170	96.032	252	10	0	1	252	1	252	0.0	500
NMB0588	NGO_2088	31.441	229	140	6	13	229	2	225	1.75e-27	102
NMB0588	NGO_0215	28.293	205	129	4	15	207	7	205	1.38e-22	90.9
NMB0588	NGO_0445	29.412	255	161	6	11	248	1	253	2.86e-22	90.1
NMB0588	NGO_1605	27.854	219	121	5	13	208	8	212	2.82e-21	85.5
NMB0588	NGO_0269	26.446	242	161	5	13	242	2	238	5.05e-21	84.7
NMB0588	NGO_0192	32.512	203	111	7	15	203	15	205	2.30e-20	85.1
NMB0588	NGO_2013	28.017	232	144	6	15	231	6	229	1.01e-17	75.9
NMB0588	NGO_2137	29.825	228	130	6	13	219	23	241	5.19e-17	74.3
NMB0588	NGO_1439	26.203	187	117	4	28	200	23	202	4.70e-16	73.2
NMB0588	NGO_2039	28.571	217	136	6	30	235	19	227	1.21e-15	70.9
NMB0588	NGO_1434	28.638	213	126	8	11	216	1	194	8.47e-14	64.7
NMB0588	NGO_1399	24.215	223	149	3	15	227	18	230	1.60e-13	64.7
NMB0588	NGO_0374	25.980	204	136	4	13	202	2	204	2.35e-13	63.9
NMB0588	NGO_0870	26.906	223	119	7	11	200	1	212	8.29e-13	63.5
NMB0588	NGO_0870	28.000	200	125	8	15	212	322	504	1.66e-12	62.4
NMB0588	NGO_0781	27.273	209	130	6	15	219	315	505	2.15e-11	59.3
NMB0588	NGO_0781	23.276	232	144	6	13	219	2	224	3.84e-05	40.0
NMB0588	NGO_1922	24.257	202	143	3	27	220	17	216	2.85e-11	57.4
NMB0588	NGO_0770	26.596	188	124	4	26	202	23	207	8.36e-11	56.2
NMB0588	NGO_0764	26.339	224	115	7	13	200	2	211	1.50e-10	56.6
NMB0588	NGO_0764	27.723	202	118	9	10	200	321	505	2.81e-10	55.8
NMB0588	NGO_2116	21.008	238	169	7	13	235	7	240	4.82e-09	51.6
NMB0588	NGO_1732	25.126	199	126	6	25	206	377	569	7.94e-08	48.5
NMB0588	NGO_1573	23.902	205	118	6	28	200	23	221	2.23e-07	47.0
NMB0588	NGO_1573	26.882	186	121	5	17	200	331	503	2.42e-07	47.0
NMB0588	NGO_2165	26.857	175	101	6	17	173	380	545	1.09e-06	45.1
NMB0588	NGO_04425	50.000	32	16	0	142	173	23	54	5.67e-04	33.5
NMB0589	NGO_0171	100.000	122	0	0	1	122	1	122	1.25e-84	239
NMB0590	NGO_0172	96.400	250	9	0	1	250	1	250	0.0	493
NMB0591	NGO_0173	96.471	170	6	0	1	170	1	170	5.73e-121	334
NMB0592	NGO_0174	98.780	82	1	0	1	82	1	82	1.63e-56	164
NMB0594	NGO_0176	95.522	469	21	0	1	469	1	469	0.0	924
NMB0594	NGO_0112	21.186	236	177	4	226	457	183	413	4.32e-14	69.7
NMB0594	NGO_1867	37.975	79	42	3	379	456	628	700	6.53e-07	47.4
NMB0595	NGO_0177	100.000	226	0	0	1	226	1	226	2.96e-166	453
NMB0595	NGO_0752	26.457	223	130	9	3	214	4	203	9.58e-08	47.0
NMB0595	NGO_1866	25.000	120	88	1	2	119	4	123	2.38e-07	46.6
NMB0596	NGO_0178	95.041	605	30	0	1	605	1	605	0.0	1181
NMB0597	NGO_0179	95.763	118	5	0	1	118	1	118	7.11e-79	224
NMB0598	NGO_0180	93.596	203	13	0	1	203	1	203	2.41e-142	391
NMB0598	NGO_2175	28.351	194	126	5	4	192	7	192	3.18e-13	61.6
NMB0599	NGO_0181	94.553	257	14	0	1	257	1	257	1.54e-178	487
NMB0600	NGO_0182	92.576	229	17	0	1	229	1	229	3.53e-157	431
NMB0601	NGO_0183	100.000	68	0	0	1	68	1	68	1.99e-44	133
NMB0602	NGO_0184	95.370	108	5	0	1	108	1	108	9.15e-74	210
NMB0603	NGO_0185	95.370	108	5	0	1	108	1	108	5.60e-73	208
NMB0604	NGO_0186	98.028	355	7	0	1	355	1	355	0.0	702
NMB0604	NGO_1442	22.689	238	158	8	10	240	12	230	1.47e-05	42.0
NMB0605	NGO_0187	92.954	369	26	0	1	369	1	369	0.0	712
NMB0606	NGO_0188	98.876	89	1	0	1	89	1	89	1.63e-59	172
NMB0607	NGO_0189	97.573	618	15	0	2	619	1	618	0.0	1222
