NGO_0546	NMB1260	98.980	980	10	0	1	980	1	980	0.0	1997
NGO_0547	NMB1023	97.799	318	7	0	1	318	1	318	0.0	644
NGO_0547	NMB1178	28.161	174	109	5	35	204	11	172	1.55e-08	51.2
NGO_0547	NMB1140	28.161	174	109	5	35	204	11	172	1.55e-08	51.2
NGO_0548	NMB1024	94.444	288	16	0	1	288	2	289	0.0	561
NGO_0549	NMB1025	97.521	121	3	0	1	121	1	121	4.88e-84	237
NGO_0549	NMB0662	34.043	94	49	4	12	95	18	108	6.38e-06	38.9
NGO_0550	NMB1026	97.500	160	4	0	1	160	1	160	7.52e-115	318
NGO_0551	NMB1027	88.382	241	18	1	1	231	1	241	1.71e-155	427
NGO_0551	NMB0059	69.231	65	20	0	2	66	3	67	2.34e-25	98.2
NGO_0552	NMB1028	95.205	292	14	0	1	292	1	292	0.0	516
NGO_0553	NMB1497	26.299	308	177	10	916	1188	569	861	6.56e-13	68.9
NGO_0553	NMB0461	27.461	193	126	7	12	196	12	198	1.29e-06	48.5
NGO_0553	NMB1540	25.095	263	144	11	9	236	8	252	1.68e-05	44.7
NGO_0553	NMB1988	22.896	297	190	12	919	1207	450	715	1.78e-04	41.2
NGO_0555	NMB0313	22.876	459	321	11	48	498	56	489	2.30e-14	70.9
NGO_0555	NMB1466	26.341	205	147	2	285	487	29	231	6.06e-10	55.5
NGO_0555	NMB1971	23.180	522	342	18	12	498	9	506	7.22e-09	53.5
NGO_0556	NMB1029	98.712	466	6	0	1	466	1	466	0.0	943
NGO_0556	NMB1458	43.441	465	257	4	1	463	1	461	3.38e-114	340
NGO_0556	NMB0637	25.532	282	200	6	136	417	104	375	6.75e-12	62.8
NGO_0558	NMB1030	92.553	188	13	1	1	187	1	188	4.19e-120	333
NGO_0559	NMB1411	78.899	218	46	0	1	218	1	218	1.49e-113	320
NGO_0559	NMB0583	78.392	199	43	0	20	218	25	223	9.44e-101	287
NGO_0559	NMB1401	73.184	179	48	0	1	179	1	179	2.62e-84	244
NGO_0559	NMB0522	83.333	42	7	0	177	218	1	42	2.09e-20	77.0
NGO_0559	NMB0969	27.059	85	33	1	115	199	1	56	1.05e-04	35.4
NGO_02965	NMB0293	25.980	408	229	18	19	398	342	704	2.23e-12	64.3
NGO_0561	NMB1345	94.141	512	30	0	1	512	1	512	0.0	987
NGO_0562	NMB1344	99.160	595	5	0	1	595	1	595	0.0	1185
NGO_0562	NMB0957	39.030	474	270	6	116	578	2	467	2.39e-100	309
NGO_0562	NMB0947	23.868	486	308	12	119	577	7	457	4.80e-28	113
NGO_0562	NMB1342	84.615	78	12	0	1	78	1	78	1.14e-27	113
NGO_0562	NMB1342	68.831	77	24	0	4	80	108	184	8.37e-25	104
NGO_0563	NMB1343	97.938	97	2	0	1	97	50	146	3.14e-66	192
NGO_0564	NMB1342	96.089	537	13	3	1	530	1	536	0.0	1005
NGO_0564	NMB0956	31.111	405	240	5	126	529	25	391	1.66e-48	169
NGO_0564	NMB0956	32.911	79	48	2	3	78	2	78	1.42e-04	40.0
NGO_0564	NMB1344	87.013	77	10	0	1	77	1	77	1.42e-24	103
NGO_0564	NMB1344	68.750	80	25	0	103	182	2	81	1.22e-18	85.1
NGO_0565	NMB1341	99.550	888	4	0	1	888	1	888	0.0	1841
NGO_0565	NMB1457	28.994	169	103	7	135	295	57	216	9.56e-05	41.6
NGO_0566	NMB1339	96.848	571	18	0	1	571	1	571	0.0	1140
NGO_0566	NMB0720	25.146	171	118	4	32	194	255	423	5.86e-11	60.8
NGO_0566	NMB0720	25.000	172	117	7	400	569	470	631	3.51e-07	48.9
NGO_0567	NMB1338	94.521	219	12	0	1	219	1	219	1.14e-152	419
NGO_0568	NMB1337	96.053	152	6	0	1	152	1	152	2.04e-108	301
NGO_0569	NMB1336	98.361	183	3	0	1	183	1	183	4.62e-136	374
NGO_0570	NMB1335	93.583	187	12	0	1	187	1	187	4.13e-120	333
NGO_0571	NMB1333	95.681	602	18	2	1	599	1	597	0.0	1144
NGO_0571	NMB1483	28.972	107	70	2	492	597	312	413	1.82e-04	39.7
NGO_0572	NMB1332	98.167	491	9	0	1	491	1	491	0.0	962
NGO_0573	NMB1331	97.781	676	15	0	1	676	1	676	0.0	1352
NGO_0573	NMB1281	25.258	194	132	4	64	257	34	214	1.61e-09	57.0
NGO_0573	NMB1368	32.110	109	70	2	452	560	247	351	1.74e-08	53.1
NGO_0573	NMB1788	26.446	121	84	4	448	568	480	595	1.72e-04	40.4
NGO_0575	NMB1328	95.816	239	10	0	1	239	1	239	3.03e-173	472
NGO_0575	NMB1270	27.957	93	59	2	63	150	77	166	7.40e-04	36.2
NGO_03050	NMB1327	70.909	330	96	0	3	332	131	460	3.15e-147	419
NGO_03050	NMB1327	30.435	184	120	5	9	190	2	179	1.75e-06	45.1
NGO_03050	NMB0419	38.028	71	44	0	20	90	52	122	4.22e-07	45.8
NGO_03050	NMB0419	33.333	81	49	1	51	126	47	127	6.97e-04	36.2
NGO_0578	NMB1326	96.117	618	24	0	12	629	1	618	0.0	1223
NGO_0579	NMB1325	94.353	726	36	1	1	726	1	721	0.0	1333
NGO_0579	NMB1042	33.105	731	446	15	11	719	99	808	2.38e-104	334
NGO_0579	NMB0353	25.166	151	89	5	532	670	31	169	5.84e-05	40.4
NGO_0580	NMB1324	99.369	317	2	0	1	317	1	317	0.0	645
NGO_0580	NMB0957	24.828	145	97	4	147	285	187	325	4.55e-04	37.4
NGO_0581	NMB1323	95.122	123	6	0	1	123	1	123	3.33e-86	243
NGO_0582	NMB1322	93.069	101	7	0	1	101	1	101	3.12e-66	191
NGO_0583	NMB1321	100.000	77	0	0	1	77	1	77	2.72e-53	156
NGO_0584	NMB1320	98.013	151	3	0	1	151	1	151	5.13e-103	287
NGO_0585	NMB1319	96.813	251	8	0	1	251	1	251	1.19e-172	473
NGO_0586	NMB1318	100.000	249	0	0	1	249	1	249	0.0	504
NGO_0587	NMB1317	83.051	59	10	0	1	59	51	109	1.15e-28	96.7
NGO_0589	NMB1315	98.515	404	6	0	1	404	1	404	0.0	778
NGO_0589	NMB0930	27.034	381	229	15	19	369	51	412	1.43e-19	86.3
NGO_0590	NMB1314	97.786	813	18	0	1	813	1	813	0.0	1618
NGO_0590	NMB1067	63.730	488	175	2	326	811	526	1013	0.0	610
NGO_03125	NMB0991	84.545	110	17	0	1	110	1	110	2.16e-64	197
NGO_03125	NMB0991	90.909	44	4	0	107	150	328	371	1.77e-20	82.0
NGO_03125	NMB1539	82.727	110	19	0	1	110	1	110	1.14e-63	194
NGO_03125	NMB1539	90.909	44	4	0	107	150	293	336	8.01e-21	82.8
NGO_03125	NMB0919	70.000	140	41	1	1	140	1	139	7.49e-63	191
NGO_03125	NMB1601	69.286	140	42	1	1	140	1	139	4.54e-62	190
NGO_03125	NMB1601	90.909	44	4	0	107	150	293	336	1.11e-20	82.4
NGO_03125	NMB1553	80.769	104	20	0	1	104	1	104	6.40e-59	174
NGO_03125	NMB1399	67.442	129	41	1	12	140	1	128	1.78e-54	170
NGO_03125	NMB1399	90.909	44	4	0	107	150	282	325	1.20e-20	82.0
NGO_03125	NMB0141	81.319	91	17	0	12	102	1	91	4.48e-51	155
NGO_0592	NMB1313	96.796	437	14	0	1	437	2	438	0.0	849
NGO_0593	NMB1312	98.870	177	2	0	29	205	1	177	6.43e-129	356
NGO_0594	NMB1310	96.919	422	13	0	1	422	1	422	0.0	838
NGO_0595	NMB1309	99.213	254	2	0	1	254	1	254	0.0	513
NGO_0596	NMB1308	98.082	365	7	0	1	365	1	365	0.0	751
NGO_0597	NMB1307	99.038	104	1	0	1	104	39	142	3.50e-75	214
NGO_0598	NMB1306	98.177	384	7	0	1	384	1	384	0.0	785
NGO_0600	NMB1305	94.565	276	15	0	1	276	1	276	0.0	552
NGO_0602	NMB1303	99.265	136	1	0	1	136	1	136	3.99e-99	276
NGO_0603	NMB1302	100.000	105	0	0	1	105	1	105	1.00e-74	212
NGO_0603	NMB0729	34.375	96	58	2	1	96	3	93	1.08e-13	58.2
NGO_0603	NMB1230	32.836	67	45	0	27	93	21	87	4.44e-12	53.5
NGO_0604	NMB1301	99.644	562	2	0	1	562	1	562	0.0	1115
NGO_0604	NMB0075	37.895	95	56	3	187	280	634	726	2.93e-13	68.2
NGO_0604	NMB0075	47.826	69	33	2	281	348	643	709	1.22e-10	60.1
NGO_0604	NMB0075	35.897	78	44	3	368	443	643	716	2.03e-05	43.1
NGO_0604	NMB0758	40.260	77	41	3	192	267	627	699	5.77e-07	48.1
NGO_0604	NMB1200	52.941	34	15	1	365	397	639	672	0.001	37.7
NGO_0605	NMB1300	95.890	219	9	0	1	219	1	219	9.61e-153	419
NGO_0606	NMB1707	36.564	454	270	6	7	455	2	442	1.82e-100	304
NGO_0606	NMB1975	30.871	379	226	10	1	358	1	364	7.45e-46	162
NGO_0607	NMB1298	96.537	231	8	0	1	231	1	231	1.35e-171	467
NGO_0607	NMB0806	26.141	241	154	5	1	225	14	246	2.67e-21	85.1
NGO_0607	NMB1496	33.333	144	75	3	102	224	38	181	6.33e-16	69.3
NGO_0607	NMB1361	24.783	230	156	7	2	221	99	321	2.53e-12	61.2
NGO_0608	NMB1297	96.813	659	21	0	1	659	1	659	0.0	1313
NGO_0608	NMB1483	28.346	127	66	2	554	655	100	226	9.33e-10	57.0
NGO_0608	NMB1483	34.426	61	37	1	554	611	180	240	2.71e-06	45.8
NGO_0608	NMB1949	35.345	116	64	4	123	233	481	590	6.52e-05	41.6
NGO_0609	NMB1296	93.689	206	13	0	1	206	1	206	1.40e-143	396
NGO_0610	NMB1295	96.014	276	11	0	1	276	1	276	0.0	550
NGO_0611	NMB1294	96.875	256	8	0	1	256	1	256	0.0	509
NGO_0613	NMB1293	96.154	104	4	0	1	104	6	109	7.17e-73	207
NGO_0614	NMB1291	98.684	760	10	0	1	760	1	760	0.0	1558
NGO_0615	NMB1288	98.961	385	4	0	1	385	1	385	0.0	793
NGO_6151	NMB1287	97.938	97	2	0	1	97	1	97	3.15e-65	187
NGO_6151	NMB1359	28.000	75	49	2	11	80	13	87	1.71e-06	40.4
NGO_0616	NMB1286	100.000	93	0	0	1	93	1	93	2.50e-66	190
NGO_0617	NMB1285	98.601	429	6	0	1	429	1	429	0.0	862
NGO_0618	NMB1284	93.197	147	10	0	1	147	1	147	8.50e-81	231
NGO_0619	NMB1283	97.865	281	6	0	1	281	1	281	0.0	564
NGO_0620	NMB1282	97.656	128	3	0	1	128	1	128	1.38e-90	254
NGO_0623	NMB1281	93.588	811	48	1	426	1232	569	1379	0.0	1503
NGO_0623	NMB1281	86.874	579	64	3	1	575	1	571	0.0	1024
NGO_0623	NMB1281	57.037	135	45	3	426	556	500	625	5.17e-32	131
NGO_0623	NMB1788	37.923	443	251	6	625	1052	199	632	2.69e-74	257
NGO_0623	NMB2011	49.074	108	35	2	432	535	484	575	5.15e-21	95.5
NGO_0623	NMB1331	25.789	190	128	4	38	214	68	257	9.66e-10	58.5
NGO_0623	NMB0551	35.246	122	69	4	711	829	219	333	6.21e-09	55.8
NGO_0624	NMB1280	95.905	464	19	0	1	464	13	476	0.0	915
NGO_0626	NMB1279	95.946	370	9	1	1	364	1	370	0.0	723
NGO_0627	NMB1278	98.206	669	12	0	1	669	1	669	0.0	1345
NGO_0628	NMB1411	78.899	218	46	0	1	218	1	218	2.50e-113	319
NGO_0628	NMB0583	78.392	199	43	0	20	218	25	223	2.12e-100	286
NGO_0628	NMB1401	73.743	179	47	0	1	179	1	179	6.11e-85	246
NGO_0628	NMB0522	85.714	42	6	0	177	218	1	42	3.57e-21	79.0
NGO_0628	NMB0969	27.059	85	33	1	115	199	1	56	8.81e-05	35.4
NGO_0629	NMB1384	97.819	917	20	0	1	917	1	917	0.0	1833
NGO_0629	NMB1605	34.535	666	359	14	27	669	23	634	3.00e-110	353
NGO_0630	NMB1383	94.915	118	6	0	1	118	50	167	3.82e-81	231
NGO_03320	NMB1382	96.774	62	2	0	1	62	1	62	1.24e-40	124
NGO_0632	NMB1381	98.131	107	2	0	1	107	21	127	2.42e-76	217
NGO_0632	NMB0557	36.449	107	67	1	2	107	7	113	7.31e-19	71.6
NGO_0633	NMB1380	98.450	129	2	0	1	129	1	129	7.93e-93	260
NGO_03335	NMB0255	40.000	120	58	5	11	128	40	147	2.47e-20	79.3
NGO_0636	NMB1379	94.815	405	21	0	1	405	1	405	0.0	796
NGO_0637	NMB1378	97.987	149	3	0	1	149	1	149	7.14e-109	302
NGO_0637	NMB0437	29.323	133	91	3	1	132	1	131	7.36e-12	55.8
NGO_0639	NMB1377	98.465	391	6	0	1	391	1	391	0.0	795
NGO_0640	NMB1260	30.682	88	44	2	416	500	464	537	5.59e-05	42.7
NGO_0642	NMB1374	95.425	306	14	0	2	307	3	308	0.0	598
NGO_0644	NMB1373	92.742	124	9	0	1	124	1	124	1.88e-85	241
NGO_0645	NMB1372	93.976	415	25	0	1	415	1	415	0.0	787
NGO_0645	NMB0836	23.810	315	169	10	73	376	466	720	2.85e-07	48.5
NGO_0645	NMB0836	34.831	89	42	4	112	189	218	301	6.09e-04	37.7
NGO_0645	NMB1243	33.898	118	53	5	73	190	36	128	4.21e-07	47.4
NGO_0645	NMB0798	33.333	81	42	3	115	192	196	267	1.86e-04	39.3
NGO_0645	NMB1258	25.234	107	63	4	114	219	49	139	8.29e-04	37.0
NGO_0646	NMB1371	94.177	395	23	0	1	395	1	395	0.0	773
NGO_0646	NMB0732	30.476	315	191	11	13	300	31	344	5.27e-31	119
NGO_0646	NMB1864	26.948	308	202	9	13	306	33	331	1.85e-26	105
NGO_0647	NMB1370	96.407	167	6	0	1	167	21	187	3.36e-117	325
NGO_0648	NMB1369	97.297	185	5	0	1	185	1	185	1.83e-131	362
NGO_0650	NMB1368	96.760	463	15	0	1	463	1	463	0.0	913
NGO_0650	NMB1422	43.544	395	217	4	1	391	1	393	1.26e-106	320
NGO_0650	NMB1331	32.110	109	70	2	247	351	452	560	7.39e-09	53.5
NGO_0650	NMB0274	25.806	124	92	0	233	356	217	340	3.44e-07	48.5
NGO_0651	NMB1367	96.203	316	12	0	1	316	40	355	0.0	630
NGO_0651	NMB2030	24.161	149	93	4	150	295	55	186	9.02e-05	38.9
NGO_0651	NMB0122	28.409	88	58	2	145	232	48	130	4.33e-04	36.6
NGO_0652	NMB1366	95.495	111	5	0	1	111	1	111	3.53e-76	216
NGO_0652	NMB1845	46.875	32	17	0	19	50	56	87	6.68e-07	41.6
NGO_0652	NMB0006	30.952	42	28	1	26	66	45	86	3.66e-04	33.9
NGO_0652	NMB1519	32.857	70	41	3	22	85	507	576	5.19e-04	33.9
NGO_0653	NMB1365	93.038	158	11	0	1	158	1	158	2.07e-108	301
NGO_0654	NMB1364	95.076	264	13	0	1	264	11	274	0.0	519
NGO_0655	NMB1363	93.142	452	31	0	1	452	1	452	0.0	862
NGO_0656	NMB1362	98.249	514	9	0	1	514	1	514	0.0	1008
NGO_0657	NMB1361	96.000	350	14	0	1	350	2	351	0.0	681
NGO_0657	NMB0806	32.549	255	129	10	98	328	15	250	2.39e-23	93.6
NGO_0657	NMB1298	26.432	227	156	7	98	320	2	221	4.94e-12	60.8
NGO_0657	NMB1496	30.469	128	71	3	198	308	39	165	9.13e-10	53.5
NGO_0658	NMB1360	97.156	211	6	0	1	211	1	211	1.57e-153	420
NGO_0659	NMB1359	94.362	337	19	0	1	337	1	337	0.0	659
NGO_0659	NMB0564	24.375	320	177	10	63	329	95	402	5.43e-22	91.7
NGO_0659	NMB1190	27.094	203	112	10	126	306	373	561	3.19e-05	41.2
NGO_0659	NMB1152	27.094	203	112	10	126	306	373	561	3.19e-05	41.2
NGO_0660	NMB1358	96.436	477	17	0	1	477	1	477	0.0	943
NGO_0661	NMB1357	96.141	311	12	0	1	311	1	311	0.0	625
NGO_0662	NMB1356	96.473	482	17	0	1	482	1	482	0.0	956
NGO_0663	NMB1355	95.876	97	4	0	1	97	1	97	6.24e-64	184
NGO_0664	NMB1354	99.083	218	2	0	1	218	1	218	1.08e-149	411
NGO_0665	NMB1353	97.098	448	13	0	1	448	1	448	0.0	892
NGO_0665	NMB1488	35.347	447	277	5	6	442	26	470	5.20e-76	241
NGO_0665	NMB1968	29.929	421	282	5	37	445	56	475	1.71e-57	193
NGO_0665	NMB0401	27.569	399	258	9	45	427	610	993	9.95e-31	121
NGO_0666	NMB1352	86.207	145	18	2	1	143	1	145	8.49e-87	246
NGO_0668	NMB1351	95.227	419	20	0	1	419	1	419	0.0	815
NGO_0668	NMB0112	32.000	300	179	8	121	419	145	420	3.70e-35	130
NGO_0668	NMB0747	34.694	49	32	0	228	276	25	73	4.55e-04	37.0
NGO_0669	NMB1349	82.867	286	46	2	8	290	1	286	7.43e-173	475
NGO_0670	NMB1348	92.647	272	20	0	1	272	1	272	0.0	519
NGO_0671	NMB1347	98.855	262	3	0	1	262	1	262	0.0	534
NGO_0671	NMB1924	32.609	184	112	4	81	257	49	227	2.97e-30	109
NGO_0673	NMB1411	78.899	218	46	0	1	218	1	218	1.49e-113	320
NGO_0673	NMB0583	78.392	199	43	0	20	218	25	223	9.44e-101	287
NGO_0673	NMB1401	73.184	179	48	0	1	179	1	179	2.62e-84	244
NGO_0673	NMB0522	83.333	42	7	0	177	218	1	42	2.09e-20	77.0
NGO_0673	NMB0969	27.059	85	33	1	115	199	1	56	1.05e-04	35.4
NGO_0674	NMB1031	98.319	357	6	0	1	357	1	357	0.0	715
NGO_0675	NMB1032	98.361	244	4	0	1	244	1	244	0.0	496
NGO_0676	NMB1033	97.642	424	10	0	1	424	1	424	0.0	841
NGO_0676	NMB0826	28.704	432	237	13	3	423	37	408	4.18e-43	152
NGO_0676	NMB1290	43.256	215	90	10	2	199	18	217	4.36e-41	145
NGO_0676	NMB1290	34.615	52	33	1	373	423	283	334	3.98e-05	41.2
NGO_0676	NMB0725	28.205	156	99	5	27	171	19	172	1.63e-11	61.2
NGO_0677	NMB1034	96.729	214	7	0	1	214	1	214	1.02e-158	433
NGO_0678	NMB1035	96.471	85	3	0	1	85	1	85	2.12e-55	162
NGO_0679	NMB1036	95.957	470	19	0	1	470	1	470	0.0	921
NGO_0679	NMB0433	26.943	386	232	13	106	460	173	539	5.88e-18	82.8
NGO_0679	NMB1572	26.031	388	219	15	106	465	476	823	3.25e-15	73.9
NGO_0679	NMB0052	24.299	107	61	2	147	253	247	333	7.76e-04	37.4
NGO_0680	NMB1037	97.333	450	12	0	1	450	1	450	0.0	910
NGO_0681	NMB1038	97.788	226	5	0	1	226	1	226	4.26e-162	443
NGO_0682	NMB1039	97.521	242	6	0	1	242	1	242	0.0	503
NGO_0683	NMB1040	92.974	427	30	0	1	427	1	427	0.0	818
NGO_0684	NMB1041	96.183	393	15	0	1	393	1	393	0.0	763
NGO_0684	NMB1838	56.250	32	14	0	219	250	7	38	5.60e-05	40.4
NGO_0684	NMB0852	33.333	93	53	3	216	303	4	92	8.84e-05	40.0
NGO_0684	NMB2086	26.241	141	85	4	218	346	163	296	2.79e-04	38.5
NGO_0685	NMB1042	94.254	818	47	0	1	818	1	818	0.0	1562
NGO_0685	NMB1325	32.612	739	446	16	95	810	7	716	9.06e-100	322
NGO_0686	NMB1043	91.667	24	2	0	1	24	1	24	9.37e-11	47.4
NGO_0687	NMB1044	98.456	259	4	0	1	259	1	259	0.0	527
NGO_0687	NMB1450	33.984	256	164	4	2	255	7	259	1.35e-48	157
NGO_0687	NMB0564	24.883	213	116	9	47	237	203	393	3.08e-09	52.8
NGO_0687	NMB1359	24.876	201	129	7	32	228	129	311	1.35e-04	38.5
NGO_0688	NMB1045	96.935	261	8	0	1	261	5	265	0.0	510
NGO_0689	NMB1046	97.447	470	12	0	1	470	1	470	0.0	950
NGO_0690	NMB1047	87.097	124	15	1	1	123	1	124	1.06e-67	196
NGO_0696	NMB1258	96.339	437	16	0	1	437	1	437	0.0	832
NGO_0696	NMB1443	30.702	228	122	7	13	212	6	225	1.88e-19	86.7
NGO_0696	NMB1243	33.607	122	67	4	13	128	27	140	2.10e-10	57.8
NGO_0696	NMB1472	29.412	153	77	8	13	139	168	315	1.95e-04	39.3
NGO_0696	NMB0798	32.143	84	45	4	37	112	182	261	6.91e-04	37.7
NGO_0697	NMB0835	24.771	654	346	27	94	673	12	593	6.04e-29	120
NGO_0698	NMB0830	62.500	64	23	1	6	68	3	66	4.15e-23	85.9
NGO_0702	NMB0829	30.273	403	230	16	131	514	141	511	8.52e-40	147
NGO_0704	NMB1256	96.978	364	11	0	83	446	1	364	0.0	726
NGO_0704	NMB1254	20.606	165	116	4	288	438	4	167	4.20e-04	37.4
NGO_03710	NMB1768	97.959	147	3	0	1	147	2083	2229	1.44e-90	283
NGO_03715	NMB1768	66.154	65	22	0	1	65	2240	2304	1.52e-21	82.4
NGO_03720	NMB1762	79.474	190	35	2	1	190	57	242	7.82e-101	299
NGO_03720	NMB0496	38.037	163	100	1	28	190	43	204	3.07e-36	128
NGO_03720	NMB1780	38.037	163	100	1	28	190	64	225	4.10e-36	128
NGO_03725	NMB1762	95.556	315	14	0	1	315	282	596	0.0	635
NGO_03725	NMB0496	54.403	318	142	1	1	315	243	560	4.06e-120	352
NGO_03725	NMB1780	54.403	318	142	1	1	315	264	581	6.33e-120	353
NGO_03735	NMB1397	98.182	55	1	0	1	55	1	55	8.54e-35	108
NGO_0710	NMB1396	94.524	347	19	0	1	347	4	350	0.0	687
NGO_0710	NMB0533	23.656	186	130	4	29	211	28	204	1.55e-09	53.1
NGO_0713	NMB1394	95.775	213	9	0	1	213	1	213	1.99e-148	407
NGO_0714	NMB1393	97.876	612	13	0	1	612	1	612	0.0	1239
NGO_0714	NMB1188	28.476	597	343	20	72	604	35	611	1.22e-53	189
NGO_0714	NMB1150	28.476	597	343	20	72	604	35	611	1.22e-53	189
NGO_0715	NMB1392	95.643	482	21	0	1	482	1	482	0.0	956
NGO_0716	NMB1391	96.983	232	7	0	1	232	1	232	1.35e-170	465
NGO_0717	NMB1390	93.313	329	22	0	1	329	1	329	0.0	607
NGO_0718	NMB1389	97.880	283	6	0	1	283	1	283	0.0	565
NGO_0718	NMB0352	27.273	132	92	4	124	251	40	171	1.96e-04	38.1
NGO_0719	NMB1388	98.725	549	7	0	1	549	1	549	0.0	1121
NGO_0719	NMB0334	47.505	541	278	4	9	548	7	542	6.45e-172	494
NGO_0720	NMB1387	89.130	46	5	0	1	46	1	46	2.33e-26	90.9
NGO_0721	NMB1387	79.394	165	22	2	176	338	30	184	9.69e-79	235
NGO_0725	NMB1116	58.537	82	19	2	11	77	94	175	2.92e-22	81.6
NGO_0725	NMB1116	68.000	25	8	0	31	55	64	88	1.66e-05	37.7
NGO_0725	NMB0891	45.455	44	23	1	26	68	10	53	1.36e-05	36.6
NGO_03825	NMB1115	87.889	289	33	2	1	288	364	651	0.0	514
NGO_03830	NMB1115	89.815	108	11	0	1	108	174	281	7.05e-67	209
NGO_03835	NMB1115	66.667	39	13	0	150	188	57	95	8.03e-09	50.4
NGO_0730	NMB1411	78.440	218	47	0	1	218	1	218	9.01e-113	318
NGO_0730	NMB0583	77.889	199	44	0	20	218	25	223	4.09e-100	286
NGO_0730	NMB1401	73.743	179	47	0	1	179	1	179	8.66e-85	245
NGO_0730	NMB0522	83.333	42	7	0	177	218	1	42	2.09e-20	77.0
NGO_0730	NMB0969	28.235	85	32	1	115	199	1	56	1.36e-05	37.7
NGO_0734	NMB1450	97.692	260	6	0	1	260	1	260	0.0	530
NGO_0734	NMB1044	34.375	256	163	4	7	259	2	255	7.05e-49	158
NGO_0734	NMB1359	24.887	221	138	9	20	233	112	311	1.94e-04	37.7
NGO_0736	NMB1767	89.796	98	10	0	1	98	1	98	3.82e-56	166
NGO_0738	NMB1448	97.742	310	7	0	1	310	1	310	0.0	627
NGO_0739	NMB1447	96.875	672	21	0	1	672	1	672	0.0	1352
NGO_0739	NMB0232	35.375	653	391	10	4	639	14	652	3.81e-105	332
NGO_0739	NMB0785	22.262	557	322	19	123	604	314	834	9.98e-09	54.3
NGO_0740	NMB1446	91.373	255	22	0	1	255	1	255	4.08e-175	478
NGO_0741	NMB1445	99.140	349	3	0	1	349	1	349	0.0	706
NGO_0742	NMB1444	99.107	112	1	0	1	112	1	112	8.71e-78	221
NGO_0743	NMB1443	91.011	712	53	4	1	708	1	705	0.0	1304
NGO_0743	NMB0769	36.486	148	83	2	39	175	22	169	4.90e-22	93.6
NGO_0743	NMB1258	32.984	191	95	6	6	191	13	175	1.54e-18	84.7
NGO_0743	NMB1243	37.838	74	42	1	4	73	26	99	3.52e-06	45.4
NGO_0744	NMB1442	94.385	659	37	0	1	659	1	659	0.0	1278
NGO_0746	NMB1441	98.206	223	4	0	1	223	1	223	6.25e-163	445
NGO_0747	NMB1440	92.444	225	17	0	1	225	1	225	1.92e-152	419
NGO_0748	NMB1439	97.531	162	4	0	1	162	1	162	2.95e-115	319
NGO_03985	NMB1411	75.789	95	23	0	1	95	124	218	9.29e-50	152
NGO_03985	NMB0583	74.737	95	24	0	1	95	129	223	1.07e-48	150
NGO_03985	NMB1401	73.214	56	15	0	1	56	124	179	2.97e-26	91.7
NGO_03985	NMB0522	80.952	42	8	0	54	95	1	42	6.38e-20	72.0
NGO_0752	NMB1250	99.543	219	1	0	1	219	1	219	1.70e-160	438
NGO_0752	NMB0595	26.882	186	112	6	36	202	33	213	3.40e-06	42.4
NGO_0752	NMB0115	30.579	121	71	6	5	119	6	119	6.37e-04	35.8
NGO_0753	NMB1249	88.325	591	68	1	1	590	1	591	0.0	1031
NGO_0755	NMB1247	97.087	206	6	0	1	206	30	235	5.34e-150	412
NGO_0756	NMB1246	93.706	286	18	0	1	286	1	286	0.0	558
NGO_0758	NMB1244	95.154	227	11	0	1	227	1	227	6.66e-161	441
NGO_0760	NMB1243	97.384	344	9	0	1	344	1	344	0.0	671
NGO_0760	NMB1258	32.787	122	68	4	27	140	13	128	1.43e-10	57.8
NGO_0760	NMB1443	37.838	74	42	1	26	99	4	73	3.05e-06	44.7
NGO_0760	NMB1372	30.435	115	56	4	38	128	76	190	2.22e-05	41.6
NGO_0760	NMB1231	41.509	53	28	2	39	89	326	377	6.71e-04	37.4
NGO_0761	NMB1242	97.087	103	3	0	1	103	1	103	1.64e-74	211
NGO_0763	NMB1241	96.098	410	16	0	1	410	1	410	0.0	814
NGO_0763	NMB0843	38.509	161	90	5	1	153	53	212	8.62e-18	80.9
NGO_0764	NMB1240	99.263	543	4	0	1	543	1	543	0.0	1112
NGO_0764	NMB1226	36.007	536	321	9	1	535	1	515	8.97e-97	303
NGO_0764	NMB1051	30.769	546	353	7	1	539	3	530	2.81e-77	252
NGO_0764	NMB0387	31.434	544	321	10	14	535	20	533	8.40e-72	235
NGO_0764	NMB0387	28.846	260	136	6	7	259	332	549	2.78e-24	102
NGO_0764	NMB1993	25.909	220	129	8	1	211	1	195	6.09e-15	70.9
NGO_0764	NMB1993	22.791	215	140	8	324	519	2	209	3.69e-08	50.4
NGO_0764	NMB1948	25.114	219	141	4	17	231	22	221	1.27e-14	69.7
NGO_0764	NMB1948	32.051	78	43	2	450	520	142	216	4.02e-07	47.4
NGO_0764	NMB0579	27.523	218	126	4	7	221	11	199	1.55e-14	68.6
NGO_0764	NMB0579	29.268	205	128	8	324	517	6	204	1.58e-14	68.6
NGO_0764	NMB1966	24.434	221	131	7	2	211	7	202	5.82e-13	65.1
NGO_0764	NMB1966	26.108	203	123	8	337	519	21	216	1.19e-07	48.9
NGO_0764	NMB2042	27.184	206	122	6	1	206	1	178	7.35e-13	65.5
NGO_0764	NMB2042	26.794	209	129	9	324	516	2	202	9.29e-10	55.8
NGO_0764	NMB0549	27.064	218	134	8	1	211	3	202	5.04e-11	60.8
